,t_ms,type,id,x,y,x_est,y_est,vx_est,vy_est,yaw_est,vel_est,scenario_id
30,5.5,p,p2,19.2647,14.209000000000001,19.2634,14.2057,-0.0009,-0.6604,,,18
31,6.0,p,p2,19.2854,14.0155,19.2849,14.0126,0.0316,-0.4581,,,18
32,6.5,p,p2,19.2513,13.8329,19.2523,13.8318,-0.0399,-0.3867,,,18
33,7.0,p,p2,19.1932,13.595999999999998,19.194000000000003,13.5969,-0.0965,-0.4481,,,18
34,7.5,p,p2,19.3106,13.2853,19.3072,13.2871,0.1418,-0.5747,,,18
35,8.0,p,p2,19.3745,12.8156,19.3745,12.8195,0.1366,-0.8408,,,18
36,8.5,p,p2,19.4142,12.1494,19.4148,12.1546,0.0952,-1.2018,,,18
37,9.0,p,p2,19.4496,11.4161,19.4499,11.419,0.0767,-1.4007,,,18
38,9.5,p,p2,19.4452,10.6694,19.4461,10.6704,0.0144,-1.4719,,,18
39,10.0,p,p2,19.4629,9.9043,19.4627,9.9049,0.0283,-1.5156,,,18
40,10.5,p,p2,19.4557,9.1686,19.4561,9.1681,-0.0023,-1.4845,,,18
41,11.0,p,p2,19.4961,8.4462,19.4952,8.4457,0.0571,-1.4552,,,18
42,11.5,p,p2,19.4947,7.7354,19.4953,7.7351,0.015,-1.4302,,,18
43,12.0,p,p2,19.5301,7.0406,19.5295,7.0402,0.0545,-1.4004,,,18
44,12.5,p,p2,19.5103,6.3551,19.5113,6.3547,-0.0127,-1.3786,,,18
45,13.0,p,p2,19.532,5.6856,19.5314,5.6852,0.0265,-1.3495,,,18
46,13.5,p,p2,19.4693,5.0115,19.4708,5.0115,-0.0826,-1.348,,,18
47,14.0,p,p2,19.5068,4.3169,19.5052,4.3173,0.0292,-1.3777,,,18
48,14.5,p,p2,19.4549,3.6165,19.4562,3.6167,-0.0647,-1.395,,,18
49,15.0,p,p2,19.5553,2.9089,19.5526,2.9091,0.1253,-1.41,,,18
50,3.0,p,p3,20.6781,3.5834,20.6781,3.5834,0.1458,1.4596,,,18
51,3.5,p,p3,20.7509,4.3131,20.7509,4.3131,0.1458,1.4596,,,18
52,4.0,p,p3,20.7266,5.0879,20.7288,5.0869,0.0084,1.5231,,,18
53,4.5,p,p3,20.791,5.8268,20.7898,5.8273,0.0922,1.4919,,,18
54,5.0,p,p3,20.7887,6.5527,20.7897,6.5531,0.024,1.4622,,,18
55,5.5,p,p3,20.8464,7.2661,20.8454,7.2665,0.0886,1.436,,,18
56,6.0,p,p3,20.8763,7.9634,20.8765,7.9639,0.0691,1.4056,,,18
57,6.5,p,p3,20.9081,8.6895,20.9082,8.6891,0.0648,1.4387,,,18
58,7.0,p,p3,20.9403,9.4443,20.9403,9.4435,0.0644,1.4905,,,18
59,7.5,p,p3,20.9819,10.1046,20.9817,10.1063,0.078,1.3688,,,18
60,8.0,p,p3,21.026999999999997,10.7888,21.0269,10.7888,0.0871,1.3659,,,18
61,8.5,p,p3,20.9889,11.4211,20.9906,11.4221,-0.0307,1.2926,,,18
62,9.0,p,p3,21.0109,12.0991,21.0101,12.0985,0.0207,1.337,,,18
63,9.5,p,p3,20.9102,12.8129,20.9125,12.8119,-0.1387,1.4033,,,18
64,10.0,p,p3,20.8235,13.5398,20.8239,13.5392,-0.1671,1.4412,,,18
65,10.5,p,p3,20.6684,14.2048,20.6699,14.206,-0.2712,1.3617,,,18
66,11.0,p,p3,20.569000000000003,14.9261,20.5683,14.9253,-0.2209,1.4185,,,18
67,11.5,p,p3,20.4494,15.6056,20.4496,15.6062,-0.2331,1.3767,,,18
68,12.0,p,p3,20.4514,16.3012,20.4489,16.3011,-0.062,1.3863,,,18
69,12.5,p,p3,20.3601,17.0012,20.3614,17.000999999999998,-0.1455,1.3963,,,18
70,13.0,p,p3,20.4032,17.6665,20.4008,17.6672,0.0201,1.3491,,,18
71,13.5,p,p3,20.31,18.3053,20.3121,18.3061,-0.1257,1.2964,,,18
72,14.0,p,p3,20.3394,18.8993,20.3375,18.9004,0.0046,1.2169,,,18
73,14.5,p,p3,20.3024,19.5609,20.3031,19.5598,-0.0495,1.2921,,,18
74,15.0,p,p3,20.3238,20.1419,20.3229,20.1432,0.0162,1.1996,,,18
75,3.0,p,p4,22.8026,4.4059,22.8026,4.4059,0.066,1.4319,,,18
76,3.5,p,p4,22.8356,5.1218,22.8356,5.1218,0.066,1.4319,,,18
77,4.0,p,p4,22.8251,5.8629,22.8261,5.8623,0.0045,1.4674,,,18
78,4.5,p,p4,22.8576,6.5731,22.857,6.5735,0.0469,1.4342,,,18
79,5.0,p,p4,22.8021,7.2449,22.8037,7.2459,-0.0665,1.3681,,,18
80,5.5,p,p4,22.8163,7.9494,22.8154,7.949,-0.0002,1.3963,,,18
81,6.0,p,p4,22.7224,8.6466,22.7243,8.6467,-0.1345,1.3955,,,18
82,6.5,p,p4,22.7643,9.3187,22.761999999999997,9.3192,0.0205,1.3583,,,18
83,7.0,p,p4,22.7428,9.9886,22.7434,9.9888,-0.0221,1.3441,,,18
84,7.5,p,p4,22.7074,10.6218,22.7079,10.6226,-0.0582,1.2877,,,18
85,8.0,p,p4,22.6565,11.2493,22.6569,11.2496,-0.0905,1.2629,,,18
86,8.5,p,p4,22.5802,11.9004,22.5808,11.9,-0.1361,1.2908,,,18
87,9.0,p,p4,22.4995,12.6049,22.4998,12.6036,-0.1553,1.3768,,,18
88,9.5,p,p4,22.4111,13.2712,22.4113,13.2716,-0.1712,1.3467,,,18
89,10.0,p,p4,22.511,13.890999999999998,22.5072,13.8922,0.0967,1.2687,,,18
90,10.5,p,p4,22.5626,14.5932,22.5625,14.5918,0.107,1.3651,,,18
91,11.0,p,p4,22.738000000000003,15.2583,22.7354,15.2586,0.2833,1.3419,,,18
92,11.5,p,p4,22.7972,15.9184,22.7988,15.9186,0.1678,1.3256,,,18
93,12.0,p,p4,22.7858,16.5935,22.7879,16.5933,0.0277,1.3432,,,18
94,12.5,p,p4,22.816999999999997,17.247,22.8167,17.2474,0.0498,1.3174,,,18
95,13.0,p,p4,22.7322,17.8934,22.7345,17.8937,-0.1083,1.2990000000000002,,,18
96,13.5,p,p4,22.6652,18.5612,22.6655,18.5608,-0.1303,1.3251,,,18
97,14.0,p,p4,22.4882,19.1823,22.4905,19.1832,-0.2924,1.2658,,,18
98,14.5,p,p4,22.4865,19.7647,22.4836,19.7657,-0.0868,1.1915,,,18
99,15.0,p,p4,22.4005,20.4378,22.4013,20.4362,-0.1441,1.3018,,,18
100,3.0,p,p5,21.6292,17.9758,21.6292,17.9758,0.069,-1.1879,,,18
101,3.5,p,p5,21.6636,17.3818,21.6636,17.3818,0.069,-1.1879,,,18
102,4.0,p,p5,21.7336,16.7807,21.7328,16.7809,0.11900000000000001,-1.198,,,18
103,4.5,p,p5,21.675,16.1664,21.6774,16.1667,-0.0505,-1.2204,,,18
104,5.0,p,p5,21.6939,15.5821,21.693,15.5815,0.0098,-1.1835,,,18
105,5.5,p,p5,21.6141,15.0388,21.6158,15.0378,-0.1114,-1.1126,,,18
106,6.0,p,p5,21.6377,14.5732,21.6361,14.5713,0.0007,-0.98,,,18
107,6.5,p,p5,21.6303,14.3011,21.6304,14.2965,-0.0082,-0.6622,,,18
108,7.0,p,p5,21.5431,14.0978,21.5448,14.095,-0.1285,-0.4708,,,18
109,7.5,p,p5,21.5701,13.6396,21.5683,13.6442,0.001,-0.7889,,,18
110,8.0,p,p5,21.4894,13.0145,21.4911,13.0194,-0.1137,-1.1289,,,18
111,8.5,p,p5,21.5442,12.3713,21.5419,12.373,0.0453,-1.2499,,,18
112,9.0,p,p5,21.6701,11.6409,21.6679,11.6431,0.1979,-1.4049,,,18
113,9.5,p,p5,21.6978,10.9353,21.6992,10.9354,0.098,-1.4127,,,18
114,10.0,p,p5,21.801,10.2114,21.7999,10.2118,0.1743,-1.4382,,,18
115,10.5,p,p5,21.8167,9.453,21.8181,9.4539,0.0726,-1.4955,,,18
116,11.0,p,p5,21.9048,8.7241,21.9038,8.7238,0.1454,-1.4694,,,18
117,11.5,p,p5,21.831999999999997,8.0368,21.835,8.0358,-0.0634,-1.4005,,,18
118,12.0,p,p5,21.8633,7.3754,21.8621,7.3745,0.0233,-1.3429,,,18
119,12.5,p,p5,21.874000000000002,6.7349,21.874000000000002,6.7343,0.0237,-1.2968,,,18
120,13.0,p,p5,21.8151,6.069,21.8166,6.0694,-0.0785,-1.3212,,,18
121,13.5,p,p5,21.8974,5.4016,21.8949,5.4018,0.0951,-1.3316,,,18
122,14.0,p,p5,21.8753,4.7403,21.8767,4.7402,-0.002,-1.3253,,,18
123,14.5,p,p5,21.9856,4.1037,21.9833,4.1032,0.1569,-1.2875,,,18
124,15.0,p,p5,22.0021,3.4744,22.0034,3.4741,0.0707,-1.2658,,,18
125,3.0,p,p6,23.0278,18.1341,23.0278,18.1341,0.0983,-1.1644,,,18
126,3.5,p,p6,23.0769,17.5519,23.0769,17.5519,0.0983,-1.1644,,,18
127,4.0,p,p6,23.0819,16.9823,23.0829,16.9821,0.0359,-1.1465,,,18
128,4.5,p,p6,23.0337,16.3726,23.0351,16.3734,-0.0611,-1.1988,,,18
129,5.0,p,p6,22.976999999999997,15.7847,22.9776,15.7845,-0.1009,-1.1832,,,18
130,5.5,p,p6,23.0014,15.2015,22.9999,15.2013,0.0064,-1.1708,,,18
131,6.0,p,p6,22.9849,14.7043,22.9853,14.7025,-0.0198,-1.043,,,18
132,6.5,p,p6,23.0356,14.3623,23.0343,14.3585,0.0671,-0.7809,,,18
133,7.0,p,p6,23.0061,14.2733,23.0073,14.2669,-0.0222,-0.3396,,,18
134,7.5,p,p6,22.9754,14.255,22.9758,14.2517,-0.0523,-0.1113,,,18
135,8.0,p,p6,22.975,14.2527,22.9745,14.2515,-0.0157,-0.0295,,,18
136,8.5,p,p6,23.0542,14.1912,23.0523,14.1922,0.1108,-0.0953,,,18
137,9.0,p,p6,23.1176,13.8702,23.1174,13.876,0.1251,-0.4918,,,18
138,9.5,p,p6,23.1688,13.3895,23.1691,13.3945,0.109,-0.8396,,,18
139,10.0,p,p6,23.2129,12.7235,23.2131,12.7287,0.0936,-1.2027,,,18
140,10.5,p,p6,23.1492,12.0145,23.1515,12.0168,-0.0665,-1.3659999999999999,,,18
141,11.0,p,p6,23.1374,11.2318,23.136999999999997,11.2339,-0.0388,-1.5135,,,18
142,11.5,p,p6,23.1237,10.5044,23.1236,10.5038,-0.03,-1.4741,,,18
143,12.0,p,p6,23.1435,9.7679,23.1428,9.7679,0.0205,-1.4725,,,18
144,12.5,p,p6,23.1213,9.094,23.122,9.0927,-0.0253,-1.3822,,,18
145,13.0,p,p6,23.1229,8.3951,23.1226,8.3953,-0.0058,-1.3916,,,18
146,13.5,p,p6,23.0433,7.7462,23.0449,7.7452,-0.1163,-1.324,,,18
147,14.0,p,p6,22.951999999999998,7.0818,22.9527,7.0818,-0.1665,-1.3261,,,18
148,14.5,p,p6,22.8383,6.5135,22.839000000000002,6.5115,-0.2115,-1.1892,,,18
149,15.0,p,p6,22.7601,5.9249,22.7595,5.9247,-0.1727,-1.1777,,,18
150,3.0,p,p7,21.5981,3.6551,21.5981,3.6551,0.0778,1.6325,,,18
151,3.5,p,p7,21.636999999999997,4.4714,21.636999999999997,4.4714,0.0778,1.6325,,,18
152,4.0,p,p7,21.7429,5.2238,21.7414,5.2253,0.1725,1.5424,,,18
153,4.5,p,p7,21.7313,5.9523,21.7333,5.9532,0.0332,1.4786,,,18
154,5.0,p,p7,21.7795,6.7067,21.7789,6.7064,0.076,1.4991,,,18
155,5.5,p,p7,21.7605,7.4477,21.7617,7.4478,-0.0054,1.4871,,,18
156,6.0,p,p7,21.8701,8.2527,21.8677,8.2514,0.1551,1.5757,,,18
157,6.5,p,p7,21.8089,9.0687,21.8118,9.0681,-0.042,1.6182,,,18
158,7.0,p,p7,22.0153,10.0927,22.0106,10.0882,0.2826,1.9299,,,18
159,7.5,p,p7,22.0946,11.1067,22.0957,11.1056,0.1997,2.0073,,,18
160,8.0,p,p7,22.2269,12.119000000000002,22.2263,12.1188,0.245,2.0213,,,18
161,8.5,p,p7,22.3275,12.9412,22.3279,12.9451,0.2142,1.7492,,,18
162,9.0,p,p7,22.2382,13.5453,22.2423,13.550999999999998,-0.0703,1.3525,,,18
163,9.5,p,p7,22.19,14.1671,22.1904,14.1683,-0.0951,1.2655,,,18
164,10.0,p,p7,22.0831,14.6701,22.0843,14.6728,-0.1815,1.0762,,,18
165,10.5,p,p7,22.0249,15.1806,22.0242,15.1812,-0.1362,1.0323,,,18
166,11.0,p,p7,21.8503,15.7088,21.8525,15.7086,-0.2892,1.0488,,,18
167,11.5,p,p7,21.7641,16.2732,21.7629,16.2723,-0.20800000000000002,1.1069,,,18
168,12.0,p,p7,21.5943,16.8317,21.5956,16.8316,-0.3014,1.1155,,,18
169,12.5,p,p7,21.5302,17.41,21.5284,17.4096,-0.1782,1.1454,,,18
170,13.0,p,p7,21.4359,17.9597,21.436,17.9602,-0.1831,1.1127,,,18
171,13.5,p,p7,21.4696,18.5308,21.4669,18.5305,-0.0022,1.1333,,,18
172,14.0,p,p7,21.4046,19.1271,21.4059,19.1265,-0.0907,1.1766,,,18
173,14.5,p,p7,21.4292,19.7921,21.4277,19.7905,0.0085,1.2885,,,18
174,15.0,p,p7,21.3045,20.4004,21.3072,20.4011,-0.1758,1.2388,,,18
175,3.0,p,p8,20.4495,18.0129,20.4495,18.0129,0.1368,-1.3141,,,18
176,3.5,p,p8,20.518,17.3559,20.518,17.3559,0.1368,-1.3141,,,18
177,4.0,p,p8,20.5345,16.6703,20.5357,16.6709,0.0636,-1.3544,,,18
178,4.5,p,p8,20.665,16.0027,20.663,16.0025,0.2046,-1.3414,,,18
179,5.0,p,p8,20.664,15.3516,20.6661,15.3511,0.0582,-1.3129,,,18
180,5.5,p,p8,20.6948,14.6819,20.6948,14.6822,0.0576,-1.3314,,,18
181,6.0,p,p8,20.6435,14.0913,20.6452,14.0898,-0.0582,-1.2232,,,18
182,6.5,p,p8,20.6539,13.5416,20.6531,13.5403,-0.0035,-1.1315,,,18
183,7.0,p,p8,20.6262,13.1314,20.6267,13.1281,-0.0399,-0.9048,,,18
184,7.5,p,p8,20.5313,12.9321,20.5329,12.9268,-0.149,-0.5341,,,18
185,8.0,p,p8,20.5428,12.5376,20.541,12.5401,-0.027000000000000003,-0.7107,,,18
186,8.5,p,p8,20.5483,11.9493,20.5479,11.9542,0.0031,-1.0511,,,18
187,9.0,p,p8,20.5224,11.1912,20.523000000000003,11.1962,-0.036000000000000004,-1.3944,,,18
188,9.5,p,p8,20.5714,10.4588,20.57,10.4596,0.06,-1.4524,,,18
189,10.0,p,p8,20.5455,9.7222,20.5466,9.7225,-0.0188,-1.4686,,,18
190,10.5,p,p8,20.6084,8.9821,20.6069,8.9822,0.084,-1.4773,,,18
191,11.0,p,p8,20.6405,8.2468,20.6407,8.2468,0.0719,-1.4726,,,18
192,11.5,p,p8,20.6655,7.4921,20.6658,7.4925,0.0559,-1.4991,,,18
193,12.0,p,p8,20.6414,6.718,20.6425,6.7185,-0.0198,-1.5352,,,18
194,12.5,p,p8,20.7738,5.9871,20.7708,5.9863,0.1843,-1.4829,,,18
195,13.0,p,p8,20.8457,5.274,20.8461,5.2734,0.1594,-1.4408,,,18
196,13.5,p,p8,20.9967,4.5709,20.9952,4.5706,0.2619,-1.4149,,,18
197,14.0,p,p8,21.0758,3.8712,21.0768,3.8710000000000004,0.1891,-1.4033,,,18
198,14.5,p,p8,21.2176,3.1568,21.2166,3.1571,0.2559,-1.4214,,,18
199,15.0,p,p8,21.304000000000002,2.4489,21.3048,2.4489,0.1972,-1.4177,,,18
200,3.0,t,t1,3.8271,10.4389,3.8271,10.4389,,,0.0351,1.5556,18
201,3.5,t,t1,4.6045,10.4662,4.6045,10.4662,,,0.0351,1.5556,18
202,4.0,t,t1,5.678,10.482000000000001,5.6752,10.4821,,,0.0327,1.5918,18
203,4.5,t,t1,7.0507,10.5209,7.0456,10.5208,,,0.0316,1.7188,18
204,5.0,t,t1,8.5095,10.5384,8.5044,10.5384,,,0.0243,1.8953,18
205,5.5,t,t1,10.0154,10.5535,10.0109,10.5536,,,0.0179,2.089,18
206,6.0,t,t1,11.4313,10.5698,11.4284,10.5699,,,0.015,2.2313,18
207,6.5,t,t1,12.7271,10.588,12.7257,10.588,,,0.0146,2.3047,18
208,7.0,t,t1,13.8683,10.6206,13.8684,10.6205,,,0.0196,2.3008,18
209,7.5,t,t1,14.6428,10.638,14.6457,10.638,,,0.0203,2.1417,18
210,8.0,t,t1,15.1161,10.6464,15.1207,10.6465,,,0.0199,1.8843,18
211,8.5,t,t1,15.4071,10.6577,15.4121,10.6578,,,0.0215,1.601,18
212,9.0,t,t1,15.5484,10.6637,15.5535,10.6638,,,0.0223,1.3128,18
213,9.5,t,t1,15.5428,10.6738,15.5479,10.6738,,,0.025,1.0225,18
214,10.0,t,t1,15.5233,10.6765,15.5274,10.6766,,,0.0258,0.7889,18
215,10.5,t,t1,15.5253,10.6769,15.5283,10.677,,,0.0259,0.6158,18
216,11.0,t,t1,15.5673,10.6826,15.5694,10.6826,,,0.0268,0.4984,18
217,11.5,t,t1,15.787,10.6882,15.7872,10.6882,,,0.0268,0.4846,18
218,12.0,t,t1,16.2762,10.6926,16.2743,10.6926,,,0.025,0.5924,18
219,12.5,t,t1,17.0476,10.7176,17.044,10.7174,,,0.0265,0.8011,18
220,13.0,t,t1,18.1385,10.7383,18.1332,10.7382,,,0.0236,1.1045,18
221,13.5,t,t1,19.5511,10.7895,19.5445,10.7892,,,0.0313,1.4833,18
222,14.0,t,t1,21.2493,10.799000000000001,21.241999999999997,10.799000000000001,,,0.0116,1.9041,18
223,14.5,t,t1,23.1164,10.7799,23.1094,10.78,,,-0.0058,2.3072,18
224,15.0,t,t1,25.0729,10.7434,25.0667,10.7436,,,-0.0154,2.6614,18
0,3.5,p,p1,18.9526,4.4277,18.9526,4.4277,-1.2984,-0.2374,,,19
1,4.0,p,p1,18.3034,4.309,18.3034,4.309,-1.2984,-0.2374,,,19
2,4.5,p,p1,17.7535,4.1524,17.7512,4.1533,-1.1582,-0.2909,,,19
3,5.0,p,p1,17.3892,3.7427,17.3846,3.7482,-0.8444,-0.6742,,,19
4,5.5,p,p1,17.0095,3.4909,17.0085,3.4892,-0.7763,-0.5589,,,19
5,6.0,p,p1,16.4795,3.2978,16.4825,3.2960000000000003,-0.98,-0.4316,,,19
6,6.5,p,p1,16.0187,3.1869,16.0182,3.1847,-0.9420000000000001,-0.2773,,,19
7,7.0,p,p1,15.4295,3.2638,15.432,3.2593,-1.1121,0.0376,,,19
8,7.5,p,p1,14.8194,3.3181,14.8206,3.3173,-1.1938,0.0955,,,19
9,8.0,p,p1,14.2822,3.511,14.280999999999999,3.508,-1.1091,0.3065,,,19
10,8.5,p,p1,13.707,3.5878,13.7074,3.5893,-1.1372,0.2003,,,19
11,9.0,p,p1,13.1395,3.7343,13.1395,3.7334,-1.1363,0.2652,,,19
12,9.5,p,p1,12.550999999999998,3.8265,12.5515,3.8274,-1.1656,0.2082,,,19
13,10.0,p,p1,11.9569,3.9128,11.9572,3.9132,-1.1826,0.1812,,,19
14,10.5,p,p1,11.3588,3.9627,11.359000000000002,3.9636,-1.1928,0.1219,,,19
15,11.0,p,p1,10.7531,3.9557,10.7533,3.9571,-1.2064,0.0224,,,19
16,11.5,p,p1,10.1382,4.0280000000000005,10.1385,4.0267,-1.2236,0.1086,,,19
17,12.0,p,p1,9.5037,3.948,9.5042,3.9507,-1.2567,-0.0838,,,19
18,3.5,p,p2,19.7914,7.9151,19.7914,7.9151,-1.1145,0.5248,,,19
19,4.0,p,p2,19.2341,8.1775,19.2341,8.1775,-1.1145,0.5248,,,19
20,4.5,p,p2,18.639,8.3197,18.6399,8.3225,-1.1679,0.3551,,,19
21,5.0,p,p2,18.0109,8.4667,18.0118,8.4674,-1.2331,0.307,,,19
22,5.5,p,p2,17.4007,8.526,17.4006,8.527999999999999,-1.2253,0.1698,,,19
23,6.0,p,p2,16.7641,8.589,16.7646,8.5895,-1.2597,0.1352,,,19
24,6.5,p,p2,16.1568,8.5941,16.1564,8.5954,-1.2278,0.0442,,,19
25,7.0,p,p2,15.5088,8.5585,15.5095,8.5598,-1.2765,-0.0411,,,19
26,7.5,p,p2,14.9066,8.497,14.9059,8.4979,-1.2253,-0.1021,,,19
27,8.0,p,p2,14.2855,8.3385,14.2857,8.3408,-1.2365,-0.2587,,,19
28,8.5,p,p2,13.6942,8.2446,13.6937,8.2439,-1.1978,-0.2108,,,19
29,9.0,p,p2,13.0959,8.0845,13.0959,8.0856,-1.1961,-0.2889,,,19
30,9.5,p,p2,12.4799,8.0372,12.4803,8.0352,-1.222,-0.15,,,19
31,10.0,p,p2,11.9152,7.8744,11.9142,7.8762,-1.1557,-0.2741,,,19
32,10.5,p,p2,11.3093,7.8516,11.3099,7.8492,-1.1948,-0.1115,,,19
33,11.0,p,p2,10.679,7.7775,10.6797,7.7778,-1.2432,-0.1346,,,19
34,11.5,p,p2,10.0864,7.797999999999999,10.0858,7.7962,-1.2023,-0.0082,,,19
35,12.0,p,p2,9.501,7.6893,9.5007,7.6915,-1.1787,-0.1567,,,19
36,3.5,p,p3,26.0553,4.6531,26.0553,4.6531,-1.1355,-0.0276,,,19
37,4.0,p,p3,25.4876,4.6393,25.4876,4.6393,-1.1355,-0.0276,,,19
38,4.5,p,p3,24.9573,4.6743,24.9565,4.6731,-1.0825,0.0412,,,19
39,5.0,p,p3,24.4463,4.4828,24.4456,4.4872,-1.0377,-0.2637,,,19
40,5.5,p,p3,23.9909,4.1979,23.9895,4.2012,-0.945,-0.4913,,,19
41,6.0,p,p3,23.4768,3.8577,23.4777,3.8597,-1.0031,-0.6328,,,19
42,6.5,p,p3,22.987,3.4829,22.9868,3.4842,-0.9874,-0.7201,,,19
43,7.0,p,p3,22.4198,3.2244,22.4214,3.2223,-1.0933,-0.5751,,,19
44,7.5,p,p3,21.8543,3.03,21.8547,3.028,-1.1229,-0.4375,,,19
45,8.0,p,p3,21.2739,2.9927,21.2743,2.9888,-1.1509,-0.1723,,,19
46,8.5,p,p3,20.634,2.9936,20.6353,2.9917,-1.2446,-0.0409,,,19
47,9.0,p,p3,20.0312,3.1747,20.0309,3.1705,-1.2183,0.2533,,,19
48,9.5,p,p3,19.4269,3.2518,19.4268,3.2527,-1.2108,0.1878,,,19
49,10.0,p,p3,18.8017,3.3781,18.8021,3.3774,-1.2392,0.2332,,,19
50,10.5,p,p3,18.1802,3.4237,18.1803,3.4252,-1.2425,0.1316,,,19
51,11.0,p,p3,17.5884,3.5266,17.5878,3.5259,-1.2,0.1831,,,19
52,11.5,p,p3,17.0001,3.6023,16.9999,3.6026,-1.1822,0.1613,,,19
53,12.0,p,p3,16.3812,3.7153,16.3818,3.7146,-1.222,0.2076,,,19
54,3.5,p,p4,27.4301,6.4874,27.4301,6.4874,-1.1573,0.0772,,,19
55,4.0,p,p4,26.8514,6.5259,26.8514,6.5259,-1.1573,0.0772,,,19
56,4.5,p,p4,26.283,6.4593,26.2828,6.4617,-1.1429,-0.0715,,,19
57,5.0,p,p4,25.7259,6.4878,25.7256,6.4865,-1.1218,0.0179,,,19
58,5.5,p,p4,25.1438,6.4652,25.1442,6.4658,-1.1520000000000001,-0.0259,,,19
59,6.0,p,p4,24.5698,6.4234,24.5698,6.4239999999999995,-1.1497,-0.0684,,,19
60,6.5,p,p4,24.014,6.4789,24.0136,6.4771,-1.1221,0.0604,,,19
61,7.0,p,p4,23.4714,6.5405,23.471,6.5398,-1.0949,0.1085,,,19
62,7.5,p,p4,23.0054,6.8696,23.0036,6.8638,-0.9767,0.5068,,,19
63,8.0,p,p4,22.5076,7.0348,22.5077,7.0366,-0.9879,0.3877,,,19
64,8.5,p,p4,22.0121,7.2017,22.0122,7.2023,-0.9903,0.3461,,,19
65,9.0,p,p4,21.4769,7.3038,21.4777,7.3053,-1.0483,0.2427,,,19
66,9.5,p,p4,20.9096,7.3337,20.9105,7.3356,-1.1119,0.1084,,,19
67,10.0,p,p4,20.3112,7.3909,20.3121,7.3908,-1.1745,0.1099,,,19
68,10.5,p,p4,19.6991,7.3324,19.6996,7.3347,-1.2118,-0.0541,,,19
69,11.0,p,p4,18.9916,7.3182,18.9937,7.318,-1.3594,-0.0389,,,19
70,11.5,p,p4,18.359,7.2116,18.3581,7.2134,-1.2944,-0.1646,,,19
71,12.0,p,p4,17.7079,7.1552,17.7079,7.1547,-1.2987,-0.1298,,,19
72,3.5,p,p5,20.4279,5.1632,20.4279,5.1632,-1.2664,-0.4355,,,19
73,4.0,p,p5,19.7947,4.9455,19.7947,4.9455,-1.2664,-0.4355,,,19
74,4.5,p,p5,19.186,4.6987,19.1854,4.6994,-1.2318,-0.4765,,,19
75,5.0,p,p5,18.5834,4.6284,18.5831,4.6249,-1.2118,-0.2348,,,19
76,5.5,p,p5,18.0251,4.4052,18.0241,4.4073,-1.1425,-0.3826,,,19
77,6.0,p,p5,17.4302,4.3965,17.4307,4.3927,-1.1752,-0.1218,,,19
78,6.5,p,p5,16.8962,4.2792,16.8951,4.2803,-1.0985,-0.1978,,,19
79,7.0,p,p5,16.4093,4.3004,16.408,4.2979,-1.0068,-0.0257,,,19
80,7.5,p,p5,16.0093,4.4136,16.0071,4.4109,-0.8554,0.16,,,19
81,8.0,p,p5,15.5201,4.4622,15.5213,4.4628,-0.9412,0.1186,,,19
82,8.5,p,p5,15.1631,4.6922,15.1607,4.6887,-0.7788,0.3645,,,19
83,9.0,p,p5,14.6304,4.7794,14.6334,4.7813,-0.9825,0.2322,,,19
84,9.5,p,p5,14.2047,5.0145,14.2034,5.0121,-0.8921,0.4015,,,19
85,10.0,p,p5,13.6262,5.0541,13.6289,5.0574,-1.0817,0.1721,,,19
86,10.5,p,p5,13.0659,5.0154,13.0664,5.0181,-1.1137,-0.013000000000000001,,,19
87,11.0,p,p5,12.5185,4.98,12.5183,4.9807,-1.1007,-0.0587,,,19
88,11.5,p,p5,11.948,4.8307,11.9484,4.8332,-1.1296,-0.2331,,,19
89,12.0,p,p5,11.382,4.8462,11.382,4.8435,-1.1319,-0.0458,,,19
90,3.5,p,p6,27.5539,7.5723,27.5539,7.5723,-1.206,-0.068,,,19
91,4.0,p,p6,26.951,7.5383,26.951,7.5383,-1.206,-0.068,,,19
92,4.5,p,p6,26.3191,7.5165,26.3198,7.5162,-1.2468,-0.0508,,,19
93,5.0,p,p6,25.7343,7.4631,25.7335,7.4637,-1.192,-0.0909,,,19
94,5.5,p,p6,25.1319,7.5435,25.131999999999998,7.5409,-1.2001,0.0902,,,19
95,6.0,p,p6,24.5034,7.6928,24.504,7.6906,-1.2413,0.2446,,,19
96,6.5,p,p6,23.9775,8.0335,23.9755,8.0288,-1.1053,0.5635,,,19
97,7.0,p,p6,23.4051,8.3502,23.4054,8.3494,-1.131,0.6207,,,19
98,7.5,p,p6,22.8644,8.6853,22.8639,8.6848,-1.0957,0.6577,,,19
99,8.0,p,p6,22.3012,8.9209,22.3015,8.9228,-1.1171,0.5236,,,19
100,8.5,p,p6,21.7396,9.097000000000001,21.7396,9.0989,-1.1221,0.397,,,19
101,9.0,p,p6,21.189,9.1305,21.1888,9.134,-1.107,0.1558,,,19
102,9.5,p,p6,20.6539,9.1426,20.6536,9.1441,-1.08,0.0557,,,19
103,10.0,p,p6,20.1122,9.1072,20.1122,9.1085,-1.082,-0.038,,,19
104,10.5,p,p6,19.5726,9.0607,19.5726,9.0613,-1.08,-0.0797,,,19
105,11.0,p,p6,18.9933,8.9801,18.9942,8.981,-1.1367,-0.1394,,,19
106,11.5,p,p6,18.4292,8.9688,18.4291,8.9676,-1.1318,-0.0563,,,19
